minutes_remaining,period,playoffs,shot_distance,lat_quadra,lon_quadra
0,4,False,24,-0.2289999999999992,-0.07399999999999807
0,4,False,24,-0.1910000000000025,0.1560000000000059
6,1,False,23,-0.19700000000000273,-0.13599999999999568
11,3,False,24,-0.16799999999999926,-0.17199999999999704
10,3,False,24,-0.1910000000000025,-0.15099999999999625
6,3,False,24,-0.19899999999999807,-0.1490000000000009
11,4,False,22,0.018000000000000682,-0.2219999999999942
2,2,False,26,-0.21399999999999864,-0.1490000000000009
1,4,False,25,-0.24499999999999744,0.05100000000000193
0,4,False,25,-0.16599999999999682,-0.19400000000000261
0,2,False,28,-0.25800000000000267,0.11200000000000898
0,3,False,27,-0.25500000000000256,0.10300000000000864
2,4,False,25,-0.15800000000000125,-0.20399999999999352
0,4,False,25,-0.1629999999999967,0.20000000000000284
5,1,False,30,-0.26500000000000057,-0.14499999999999602
7,4,False,27,-0.24199999999999733,0.13500000000000512
0,1,False,24,-0.240000000000002,0.05700000000000216
0,3,False,25,-0.16599999999999682,-0.1869999999999976
0,3,False,25,-0.18599999999999994,-0.17600000000000193
1,4,False,25,-0.13799999999999812,0.21300000000000807
0,4,False,28,-0.18599999999999994,0.21000000000000796
4,2,False,23,-0.00999999999999801,-0.23299999999998988
3,2,False,25,-0.2469999999999999,-0.04800000000000182
0,2,False,24,-0.20700000000000074,-0.13599999999999568
2,3,False,25,-0.19400000000000261,0.15800000000000125
1,3,False,25,-0.14099999999999824,-0.2120000000000033
3,4,False,24,-0.07099999999999795,-0.22999999999998977
2,4,False,24,-0.14500000000000313,-0.19899999999999807
6,2,False,24,-0.18599999999999994,0.1560000000000059
4,2,False,24,-0.1869999999999976,-0.1629999999999967
2,3,False,25,-0.19599999999999795,-0.1559999999999917
2,3,False,22,-0.02499999999999858,-0.22699999999998965
11,3,False,25,-0.17900000000000205,0.1869999999999976
1,3,False,26,-0.19899999999999807,0.17100000000000648
3,4,False,25,-0.21999999999999886,-0.13100000000000023
10,2,False,26,-0.22500000000000142,0.14400000000000546
5,3,False,26,-0.2629999999999981,0.016000000000005343
2,3,False,25,-0.20400000000000063,-0.15800000000000125
4,2,False,26,-0.2120000000000033,-0.15399999999999636
2,2,False,24,-0.24199999999999733,-0.05100000000000193
0,2,False,24,-0.2289999999999992,-0.08199999999999363
7,3,False,26,-0.19899999999999807,-0.17099999999999227
6,3,False,23,-0.005000000000002558,0.23799999999999955
4,3,False,24,-0.2149999999999963,-0.12299999999999045
0,3,False,25,-0.2530000000000001,-0.028999999999996362
7,1,False,25,-0.18299999999999983,0.1839999999999975
4,3,False,28,-0.19200000000000017,0.20700000000000784
2,4,False,28,-0.1869999999999976,0.2120000000000033
0,1,False,24,-0.18299999999999983,-0.1629999999999967
2,2,False,24,-0.18299999999999983,0.1629999999999967
1,2,False,24,-0.20600000000000307,0.1360000000000099
0,2,False,31,-0.2909999999999968,0.13300000000000978
7,3,False,25,-0.25200000000000244,0.036000000000001364
0,3,False,24,-0.20400000000000063,-0.14099999999999113
1,1,False,26,-0.2680000000000007,0.0
0,2,False,26,-0.20600000000000307,0.15900000000000603
4,3,False,23,-0.018000000000000682,-0.22999999999998977
2,4,False,25,-0.2530000000000001,-0.036000000000001364
1,4,False,25,-0.21699999999999875,0.14100000000000534
0,2,False,25,-0.12299999999999756,0.22500000000000853
5,3,False,24,-0.18900000000000006,0.15100000000001046
3,3,False,25,-0.1460000000000008,-0.20900000000000318
0,3,False,26,-0.2569999999999979,0.0799999999999983
2,4,False,26,-0.21000000000000085,0.15900000000000603
1,5,False,24,-0.10499999999999687,0.2220000000000084
3,1,False,28,-0.2779999999999987,0.05100000000000193
0,2,False,26,-0.232999999999997,0.13300000000000978
1,3,False,26,-0.2190000000000012,-0.14499999999999602
0,3,False,25,-0.19599999999999795,-0.16400000000000148
4,4,False,28,-0.2469999999999999,0.13500000000000512
4,4,False,25,-0.16599999999999682,0.20000000000000284
5,1,False,27,-0.232999999999997,-0.14099999999999113
2,1,False,25,-0.20600000000000307,0.1530000000000058
1,1,False,26,-0.23499999999999943,0.11299999999999955
3,3,False,26,-0.17600000000000193,-0.19199999999999307
2,3,False,27,-0.19899999999999807,-0.19499999999999318
11,4,False,25,-0.1460000000000008,-0.2150000000000034
11,4,False,23,0.0,-0.23199999999999932
10,4,False,24,-0.24499999999999744,-0.04599999999999227
7,4,False,25,-0.2430000000000021,0.07200000000000273
6,4,False,27,-0.22500000000000142,-0.16100000000000136
6,4,False,25,-0.18099999999999739,0.1770000000000067
4,4,False,25,-0.25500000000000256,-0.01099999999999568
8,1,False,26,-0.24799999999999756,-0.0870000000000033
4,1,False,26,-0.10000000000000142,-0.23999999999999488
6,2,False,25,-0.1739999999999995,0.18999999999999773
7,3,False,26,-0.1869999999999976,-0.1910000000000025
6,3,False,24,-0.17600000000000193,-0.17199999999999704
7,1,False,24,-0.14000000000000057,0.19700000000000273
4,1,False,26,-0.15800000000000125,0.21000000000000796
6,2,False,24,-0.09199999999999875,0.22500000000000853
0,2,False,44,-0.40099999999999625,0.19899999999999807
6,3,False,24,-0.08400000000000318,-0.22699999999998965
5,3,False,24,-0.10499999999999687,-0.22299999999999898
10,4,False,24,-0.2190000000000012,0.10800000000000409
7,4,False,22,0.014000000000002899,0.22700000000000387
6,4,False,25,-0.25,0.06700000000000728
5,4,False,24,-0.20199999999999818,-0.13100000000000023
3,4,False,24,-0.21699999999999875,0.10699999999999932
0,4,False,24,-0.2149999999999963,0.11299999999999955
5,1,False,27,-0.1629999999999967,0.21699999999999875
0,1,False,25,-0.13799999999999812,-0.20900000000000318
2,2,False,26,-0.1910000000000025,-0.17900000000000205
0,3,False,61,-0.5850000000000009,-0.1869999999999976
4,4,False,27,-0.20400000000000063,0.1770000000000067
2,1,False,25,-0.20900000000000318,-0.14799999999999613
8,2,False,28,-0.2530000000000001,0.12100000000000932
5,2,False,25,-0.20199999999999818,-0.14799999999999613
0,2,False,27,-0.240000000000002,-0.12599999999999056
5,1,False,26,-0.2289999999999992,0.13000000000000966
3,2,False,25,-0.22399999999999665,0.1280000000000001
11,3,False,25,-0.19700000000000273,0.1629999999999967
0,3,False,23,0.015999999999998238,0.2360000000000042
9,1,False,25,-0.24799999999999756,0.04399999999999693
4,1,False,24,-0.20400000000000063,-0.13100000000000023
3,1,False,24,-0.1599999999999966,-0.18200000000000216
3,2,False,24,-0.1739999999999995,-0.1769999999999925
0,2,False,27,-0.25800000000000267,-0.10499999999998977
0,2,False,25,-0.14000000000000057,0.2150000000000034
0,3,False,22,-0.0030000000000001137,-0.22499999999999432
3,5,False,25,-0.14000000000000057,0.2120000000000033
1,5,False,24,-0.19700000000000273,-0.14000000000000057
0,5,False,25,-0.21000000000000085,-0.14099999999999113
5,1,False,25,-0.20900000000000318,0.14800000000001035
2,2,False,25,-0.25800000000000267,-0.012999999999991019
7,3,False,25,-0.18900000000000006,-0.16599999999999682
1,3,False,26,-0.17600000000000193,0.19200000000000728
0,3,False,25,-0.1739999999999995,0.19200000000000728
11,4,False,24,-0.0589999999999975,0.23799999999999955
6,4,False,26,-0.2190000000000012,0.14800000000001035
5,4,False,27,-0.18599999999999994,-0.19700000000000273
4,4,False,25,-0.13000000000000256,-0.21399999999999864
2,4,False,24,-0.14000000000000057,-0.20000000000000284
6,1,False,25,-0.2569999999999979,-0.0030000000000001137
5,2,False,22,-0.020000000000003126,-0.22299999999999898
11,3,False,26,-0.1869999999999976,-0.19400000000000261
7,3,False,26,-0.2430000000000021,0.11299999999999955
6,3,False,26,-0.19899999999999807,-0.17399999999999238
4,3,False,27,-0.24799999999999756,0.10699999999999932
10,4,False,26,-0.21999999999999886,0.1460000000000008
5,4,False,26,-0.232999999999997,0.11700000000000443
4,4,False,25,-0.23700000000000188,0.10500000000000398
2,4,False,26,-0.18599999999999994,0.19200000000000728
2,4,False,26,-0.21399999999999864,0.15800000000000125
3,1,False,26,-0.2120000000000033,0.1670000000000016
11,4,False,26,-0.17600000000000193,-0.19199999999999307
5,4,False,25,-0.22999999999999687,0.10999999999999943
2,5,False,23,0.018000000000000682,0.2330000000000041
8,1,False,24,-0.06400000000000006,-0.23499999999999943
1,1,False,25,-0.25,0.043000000000006366
4,2,False,27,-0.25800000000000267,-0.08199999999999363
2,2,False,27,-0.1869999999999976,-0.19499999999999318
0,2,False,25,-0.16100000000000136,-0.19499999999999318
2,3,False,25,-0.21999999999999886,-0.13799999999999102
7,4,False,26,-0.24799999999999756,0.0870000000000033
5,4,False,23,-0.054000000000002046,0.22800000000000864
0,4,False,26,-0.2220000000000013,-0.14799999999999613
0,4,False,23,-0.005000000000002558,-0.23199999999999932
3,1,False,24,-0.24799999999999756,-0.001999999999995339
5,2,False,24,-0.012000000000000455,-0.24099999999999966
3,2,False,25,-0.22500000000000142,-0.12199999999999989
10,4,False,24,-0.23799999999999955,-0.0519999999999925
6,1,False,25,-0.2430000000000021,-0.06900000000000261
0,2,False,24,-0.1739999999999995,-0.17199999999999704
0,2,False,25,-0.25800000000000267,-0.01099999999999568
4,3,False,26,-0.17300000000000182,0.1950000000000074
2,3,False,24,-0.24799999999999756,0.008000000000009777
5,4,False,26,-0.23499999999999943,-0.117999999999995
4,4,False,26,-0.2680000000000007,-0.0030000000000001137
5,1,False,24,-0.17600000000000193,-0.17099999999999227
2,2,False,26,-0.20900000000000318,0.16100000000000136
0,3,False,24,-0.24199999999999733,-0.01099999999999568
10,4,False,24,-0.17600000000000193,0.17199999999999704
1,4,False,25,-0.2289999999999992,-0.10699999999999932
9,1,False,24,-0.1839999999999975,0.16400000000000148
5,1,False,24,-0.20700000000000074,-0.1280000000000001
4,1,False,24,-0.17799999999999727,0.16599999999999682
4,1,False,24,-0.1529999999999987,-0.1910000000000025
2,1,False,24,-0.18099999999999739,-0.17199999999999704
8,2,False,24,-0.16400000000000148,-0.1869999999999976
0,2,False,25,-0.20199999999999818,0.15800000000000125
10,3,False,25,-0.1529999999999987,-0.20000000000000284
2,3,False,24,-0.1910000000000025,0.15900000000000603
0,3,False,24,-0.20400000000000063,0.14000000000000057
3,4,False,26,-0.19899999999999807,0.17199999999999704
6,1,False,25,-0.19700000000000273,-0.15399999999999636
3,1,False,27,-0.2680000000000007,0.05700000000000216
0,2,False,24,-0.16100000000000136,-0.18099999999999739
10,3,False,24,-0.16400000000000148,-0.1839999999999975
7,3,False,24,-0.16100000000000136,-0.18200000000000216
0,3,False,26,-0.16799999999999926,-0.20000000000000284
9,4,False,31,-0.2629999999999981,-0.17099999999999227
6,4,False,29,-0.2430000000000021,0.1629999999999967
6,4,False,24,-0.1599999999999966,-0.18200000000000216
5,4,False,28,-0.17900000000000205,-0.22499999999999432
1,4,False,24,-0.24499999999999744,0.04600000000000648
6,2,False,25,-0.2430000000000021,-0.0799999999999983
11,3,False,26,-0.17600000000000193,0.1950000000000074
10,4,False,28,-0.25200000000000244,-0.14300000000000068
7,4,False,26,-0.1869999999999976,-0.18200000000000216
3,4,False,26,-0.259999999999998,0.05100000000000193
1,4,False,31,-0.3190000000000026,0.021000000000000796
9,1,False,23,0.0030000000000001137,0.2360000000000042
3,1,False,25,-0.2190000000000012,-0.13299999999999557
5,2,False,24,-0.1559999999999988,0.19400000000000261
6,3,False,22,0.006000000000000227,0.22500000000000853
4,3,False,25,-0.21399999999999864,0.1460000000000008
9,4,False,25,-0.17799999999999727,0.18600000000000705
8,4,False,24,-0.0589999999999975,0.23799999999999955
0,4,False,26,-0.22999999999999687,0.1280000000000001
7,3,False,25,-0.25200000000000244,0.06199999999999761
7,3,False,23,-0.021999999999998465,-0.23799999999999955
1,3,False,25,-0.18599999999999994,-0.17399999999999238
6,4,False,25,-0.11999999999999744,-0.22499999999999432
11,1,False,25,-0.232999999999997,0.10000000000000853
5,1,False,27,-0.25200000000000244,0.12100000000000932
3,1,False,25,-0.25,0.0010000000000047748
0,1,False,25,-0.2190000000000012,0.12100000000000932
10,2,False,26,-0.18599999999999994,-0.19400000000000261
6,2,False,26,-0.17799999999999727,-0.19899999999999807
5,3,False,30,-0.232999999999997,0.18900000000000716
8,4,False,25,-0.17300000000000182,-0.18200000000000216
0,4,False,27,-0.19200000000000017,0.20000000000000284
0,4,False,24,-0.0660000000000025,0.23499999999999943
0,4,False,27,-0.20400000000000063,0.1770000000000067
4,2,False,25,-0.2120000000000033,0.14100000000000534
1,2,False,25,-0.2469999999999999,0.07099999999999795
0,2,False,25,-0.22999999999999687,0.11700000000000443
3,3,False,26,-0.1910000000000025,0.18600000000000705
3,3,False,26,-0.1739999999999995,-0.19700000000000273
5,4,False,25,-0.2010000000000005,0.16400000000000148
3,4,False,27,-0.2469999999999999,0.12100000000000932
2,4,False,26,-0.2289999999999992,0.1280000000000001
4,1,False,25,-0.22399999999999665,-0.11299999999999955
3,1,False,25,-0.25,0.0010000000000047748
2,1,False,25,-0.1629999999999967,0.19400000000000261
9,2,False,27,-0.15800000000000125,0.21999999999999886
7,3,False,26,-0.17600000000000193,-0.19400000000000261
5,4,False,25,-0.21399999999999864,-0.12999999999999545
4,4,False,25,-0.20199999999999818,0.1629999999999967
0,1,False,27,-0.25800000000000267,-0.09399999999999409
11,2,False,26,-0.2010000000000005,-0.17199999999999704
9,2,False,24,-0.1869999999999976,0.16400000000000148
8,4,False,26,-0.2610000000000028,-0.007999999999995566
6,4,False,24,-0.13000000000000256,0.20400000000000773
6,4,False,26,-0.14999999999999858,-0.2179999999999893
5,4,False,24,-0.19700000000000273,-0.1529999999999916
8,1,False,27,-0.21699999999999875,-0.16799999999999216
6,1,False,25,-0.21000000000000085,0.15100000000001046
6,1,False,26,-0.19899999999999807,0.1770000000000067
1,1,False,25,-0.2010000000000005,-0.15899999999999181
5,2,False,24,-0.0870000000000033,0.22500000000000853
1,2,False,26,-0.22699999999999676,0.14300000000000068
7,3,False,25,-0.22999999999999687,0.10800000000000409
3,4,False,27,-0.20900000000000318,-0.1839999999999975
0,1,False,24,-0.16100000000000136,-0.18099999999999739
7,3,False,24,-0.17600000000000193,0.1740000000000066
6,3,False,25,-0.2010000000000005,-0.15800000000000125
7,4,False,27,-0.23199999999999932,0.15100000000001046
4,4,False,24,-0.14099999999999824,0.20400000000000773
0,4,False,24,-0.21999999999999886,-0.10799999999998988
5,2,False,24,-0.1739999999999995,-0.16799999999999216
10,3,False,24,-0.232999999999997,0.0660000000000025
2,3,False,26,-0.14000000000000057,-0.2219999999999942
0,4,False,24,-0.20600000000000307,-0.13799999999999102
0,4,False,24,-0.1529999999999987,-0.19400000000000261
4,1,False,26,-0.19700000000000273,0.17900000000000205
0,1,False,29,-0.24199999999999733,-0.16100000000000136
11,3,False,24,-0.19899999999999807,0.15100000000001046
0,3,False,26,-0.20600000000000307,0.16100000000000136
0,3,False,26,-0.20900000000000318,0.15800000000000125
8,4,False,26,-0.23799999999999955,0.125
6,2,False,26,-0.23700000000000188,0.1280000000000001
8,3,False,28,-0.24199999999999733,0.15800000000000125
4,3,False,26,-0.2289999999999992,0.1280000000000001
0,1,False,26,-0.232999999999997,0.12100000000000932
1,3,False,26,-0.26500000000000057,-0.009999999999990905
6,4,False,28,-0.2120000000000033,-0.18899999999999295
3,4,False,25,-0.2469999999999999,-0.07200000000000273
3,4,False,27,-0.25800000000000267,0.0799999999999983
2,4,False,26,-0.24499999999999744,-0.10299999999999443
1,4,False,25,-0.25200000000000244,0.01100000000000989
1,1,False,27,-0.18299999999999983,-0.19899999999999807
1,2,False,25,-0.21399999999999864,-0.14099999999999113
11,3,False,24,-0.20900000000000318,0.12000000000000455
5,3,False,24,-0.2190000000000012,0.11800000000000921
0,1,False,24,-0.17600000000000193,-0.16899999999999693
2,2,False,23,-0.10900000000000176,0.21300000000000807
1,2,False,28,-0.2879999999999967,-0.024999999999991473
1,3,False,25,-0.16899999999999693,0.19200000000000728
3,4,False,24,-0.17900000000000205,0.16400000000000148
10,2,False,26,-0.16899999999999693,0.19899999999999807
8,2,False,25,-0.20199999999999818,0.16100000000000136
0,2,False,25,-0.2569999999999979,0.01100000000000989
0,2,False,27,-0.2710000000000008,0.008000000000009777
5,3,False,26,-0.25200000000000244,0.0870000000000033
0,3,False,26,-0.1559999999999988,0.21000000000000796
3,4,False,27,-0.20700000000000074,-0.18099999999999739
2,4,False,26,-0.17799999999999727,0.20199999999999818
0,4,False,26,-0.125,0.23000000000000398
0,4,False,22,-0.021999999999998465,0.22800000000000864
0,4,False,25,-0.18299999999999983,0.17900000000000205
2,1,False,25,-0.25,-0.05700000000000216
4,2,False,23,-0.00999999999999801,0.23499999999999943
2,3,False,26,-0.25500000000000256,-0.06099999999999284
5,4,False,23,-0.04899999999999949,0.23000000000000398
4,4,False,26,-0.15099999999999625,0.2220000000000084
1,4,False,27,-0.22699999999999676,0.1560000000000059
1,4,False,27,-0.2629999999999981,-0.07699999999999818
6,1,False,28,-0.24199999999999733,0.15100000000001046
11,4,False,24,-0.017000000000003013,0.24800000000000466
0,1,False,29,-0.20600000000000307,0.20900000000000318
3,2,False,27,-0.232999999999997,0.14800000000001035
0,2,False,28,-0.23700000000000188,0.15400000000001057
0,3,False,65,-0.6330000000000027,-0.1629999999999967
4,4,False,24,-0.125,0.21300000000000807
0,4,False,31,-0.25200000000000244,-0.19700000000000273
2,2,False,24,-0.19599999999999795,-0.1490000000000009
0,2,False,22,0.011000000000002785,-0.22499999999999432
0,1,False,26,-0.2120000000000033,0.1560000000000059
6,2,False,25,-0.20400000000000063,0.1560000000000059
2,2,False,25,-0.15099999999999625,0.20000000000000284
0,2,False,25,-0.1839999999999975,0.17199999999999704
8,3,False,25,-0.2220000000000013,-0.12999999999999545
0,2,False,25,-0.11200000000000188,0.23000000000000398
8,3,False,25,-0.18099999999999739,0.18200000000000216
7,3,False,24,-0.07399999999999807,0.2360000000000042
9,1,False,26,-0.24799999999999756,-0.10299999999999443
9,1,False,27,-0.2120000000000033,-0.16799999999999216
7,1,False,25,-0.21399999999999864,0.14000000000000057
4,1,False,26,-0.259999999999998,0.01300000000000523
2,1,False,24,-0.21399999999999864,-0.125
0,1,False,27,-0.25800000000000267,-0.10699999999999932
0,1,False,26,-0.24499999999999744,0.09499999999999886
5,2,False,26,-0.24799999999999756,0.0799999999999983
0,2,False,27,-0.25200000000000244,0.10300000000000864
8,4,False,26,-0.24499999999999744,-0.09499999999999886
4,2,False,26,-0.18299999999999983,-0.18899999999999295
9,3,False,27,-0.20199999999999818,-0.1910000000000025
2,1,False,26,-0.2190000000000012,-0.1529999999999916
10,3,False,24,0.005000000000002558,0.2400000000000091
4,3,False,24,-0.17600000000000193,-0.17199999999999704
0,3,False,59,-0.5790000000000006,0.1560000000000059
4,4,False,27,-0.22699999999999676,0.14800000000001035
3,4,False,26,-0.25200000000000244,-0.07099999999999795
9,2,False,26,-0.20600000000000307,-0.17399999999999238
4,2,False,24,-0.1739999999999995,0.1740000000000066
11,3,False,25,-0.1599999999999966,0.1950000000000074
2,4,False,26,-0.2010000000000005,-0.17600000000000193
9,3,False,27,-0.2469999999999999,0.12300000000000466
1,3,False,26,-0.21699999999999875,-0.1529999999999916
4,4,False,27,-0.2530000000000001,0.10200000000000387
5,1,False,22,-0.008000000000002672,-0.22699999999998965
0,1,False,24,-0.11699999999999733,0.21000000000000796
1,2,False,25,-0.18099999999999739,0.17600000000000193
2,3,False,24,-0.15500000000000114,-0.1869999999999976
6,4,False,24,-0.17600000000000193,-0.17600000000000193
5,4,False,24,-0.10199999999999676,-0.22499999999999432
1,4,False,24,-0.2220000000000013,0.10699999999999932
8,1,False,27,-0.1839999999999975,-0.20999999999999375
3,1,False,24,-0.1529999999999987,-0.19499999999999318
7,2,False,24,-0.13799999999999812,-0.20199999999999818
4,2,False,28,-0.23499999999999943,-0.16100000000000136
2,2,False,25,-0.24199999999999733,0.0660000000000025
9,3,False,26,-0.15500000000000114,-0.20999999999999375
7,3,False,24,-0.13799999999999812,-0.20699999999999363
5,3,False,25,-0.13700000000000045,0.2120000000000033
6,4,False,24,-0.18299999999999983,-0.16899999999999693
2,4,False,25,-0.24799999999999756,-0.0519999999999925
0,2,False,37,-0.32099999999999795,-0.19499999999999318
0,3,False,25,-0.23199999999999932,0.10200000000000387
5,4,False,25,-0.23499999999999943,0.0940000000000083
4,4,False,25,-0.25200000000000244,-0.007999999999995566
2,4,False,25,-0.2289999999999992,0.10300000000000864
1,4,False,26,-0.22699999999999676,0.13500000000000512
6,1,False,27,-0.21000000000000085,0.1740000000000066
8,2,False,25,-0.21699999999999875,-0.125
8,2,False,24,-0.017000000000003013,0.24800000000000466
0,2,False,28,-0.2469999999999999,0.1360000000000099
7,3,False,27,-0.2710000000000008,0.05700000000000216
10,4,False,26,-0.25,0.10000000000000853
0,1,False,24,-0.2010000000000005,0.13300000000000978
9,2,False,25,-0.19700000000000273,-0.16400000000000148
1,2,False,26,-0.1869999999999976,0.1869999999999976
0,2,False,24,-0.1529999999999987,0.1950000000000074
9,3,False,26,-0.20199999999999818,-0.16899999999999693
6,3,False,25,-0.2190000000000012,0.13500000000000512
5,3,False,23,-0.10199999999999676,0.21699999999999875
1,3,False,26,-0.1559999999999988,-0.21399999999999864
8,4,False,26,-0.16100000000000136,-0.20999999999999375
10,1,False,26,-0.18099999999999739,-0.18899999999999295
6,1,False,28,-0.259999999999998,0.125
8,2,False,26,-0.2220000000000013,0.14100000000000534
7,3,False,25,-0.22999999999999687,0.10300000000000864
7,1,False,25,-0.17600000000000193,0.1869999999999976
0,1,False,25,-0.1910000000000025,0.17199999999999704
6,2,False,26,-0.17099999999999937,0.20199999999999818
6,2,False,27,-0.19700000000000273,-0.1910000000000025
4,2,False,26,-0.232999999999997,-0.11699999999999022
2,2,False,25,-0.20600000000000307,-0.14799999999999613
0,2,False,26,-0.21699999999999875,-0.1460000000000008
11,3,False,26,-0.2680000000000007,0.008000000000009777
6,3,False,25,-0.19899999999999807,0.16400000000000148
3,3,False,24,-0.12199999999999989,-0.20900000000000318
4,1,False,24,-0.19400000000000261,-0.1559999999999917
2,2,False,28,-0.28000000000000114,0.01100000000000989
6,3,False,23,-0.045000000000001705,-0.22999999999998977
5,4,False,26,-0.2289999999999992,-0.13100000000000023
5,3,False,26,-0.259999999999998,0.02600000000001046
0,3,False,24,-0.22500000000000142,0.09499999999999886
1,4,False,26,-0.14999999999999858,-0.2150000000000034
11,3,False,25,-0.2289999999999992,0.10300000000000864
5,4,False,25,-0.20400000000000063,-0.15399999999999636
2,2,False,25,-0.19400000000000261,-0.17199999999999704
2,4,False,25,-0.25,0.0
1,4,False,25,-0.2569999999999979,0.0
0,2,False,24,-0.20900000000000318,-0.13599999999999568
0,1,False,25,-0.18900000000000006,-0.16599999999999682
5,1,False,24,-0.18900000000000006,-0.15399999999999636
2,1,False,25,-0.1869999999999976,0.1670000000000016
6,2,False,23,0.011000000000002785,-0.23199999999999932
8,3,False,22,-0.021999999999998465,-0.22299999999999898
3,4,False,24,-0.22699999999999676,0.10200000000000387
0,4,False,27,-0.22999999999999687,-0.15099999999999625
5,1,False,25,-0.18900000000000006,-0.16400000000000148
5,4,False,25,-0.16100000000000136,0.20400000000000773
0,4,False,26,-0.2629999999999981,0.02600000000001046
2,1,False,25,-0.17099999999999937,-0.18599999999999284
6,2,False,27,-0.2629999999999981,0.09000000000000341
7,3,False,26,-0.25500000000000256,-0.06199999999999761
5,3,False,26,-0.2629999999999981,0.0589999999999975
4,3,False,25,-0.22399999999999665,-0.1280000000000001
8,4,False,25,-0.25800000000000267,-0.01999999999999602
7,4,False,24,-0.00999999999999801,-0.23999999999999488
6,4,False,26,-0.25800000000000267,0.07699999999999818
4,4,False,26,-0.21000000000000085,-0.16100000000000136
3,4,False,25,-0.22999999999999687,0.11800000000000921
2,4,False,26,-0.2569999999999979,0.07900000000000773
0,4,False,29,-0.25500000000000256,-0.14799999999999613
0,4,False,26,-0.21399999999999864,-0.1490000000000009
0,1,False,35,-0.2890000000000015,0.21000000000000796
3,3,False,25,-0.11699999999999733,0.22500000000000853
2,3,False,25,-0.15500000000000114,0.2049999999999983
10,1,False,26,-0.2190000000000012,-0.1529999999999916
1,3,False,27,-0.2629999999999981,0.07099999999999795
5,4,False,25,-0.24499999999999744,-0.07899999999999352
1,4,False,26,-0.22699999999999676,0.13800000000000523
3,1,False,26,-0.22699999999999676,-0.14300000000000068
2,1,False,25,-0.16799999999999926,-0.19199999999999307
5,2,False,26,-0.25500000000000256,0.08500000000000796
3,2,False,26,-0.2569999999999979,-0.054000000000002046
1,2,False,26,-0.23700000000000188,-0.10799999999998988
0,2,False,24,-0.030999999999998806,-0.24099999999999966
0,2,False,45,-0.39800000000000324,0.21699999999999875
3,1,False,25,-0.19899999999999807,0.16100000000000136
5,2,False,26,-0.23799999999999955,0.11200000000000898
3,2,False,24,-0.20900000000000318,-0.12199999999999989
5,2,False,25,-0.13700000000000045,0.2150000000000034
4,2,False,25,-0.2149999999999963,0.1460000000000008
7,4,False,25,-0.19400000000000261,-0.16100000000000136
0,1,False,24,-0.04899999999999949,-0.23499999999999943
8,2,False,26,-0.21000000000000085,0.1560000000000059
0,2,False,26,-0.21399999999999864,0.15400000000001057
0,2,False,24,-0.17799999999999727,0.17199999999999704
8,3,False,27,-0.2430000000000021,0.13300000000000978
11,4,False,25,-0.18900000000000006,0.17100000000000648
11,4,False,25,-0.21999999999999886,0.12100000000000932
9,4,False,25,-0.19899999999999807,0.15400000000001057
2,1,False,25,-0.134999999999998,0.2120000000000033
2,2,False,25,-0.1910000000000025,0.16899999999999693
3,3,False,24,-0.232999999999997,-0.07500000000000284
2,3,False,25,-0.14300000000000068,-0.21399999999999864
6,4,False,25,-0.21399999999999864,0.13300000000000978
5,2,False,25,-0.19400000000000261,0.1670000000000016
2,2,False,24,-0.18299999999999983,0.16899999999999693
9,3,False,25,-0.20199999999999818,-0.16100000000000136
6,3,False,25,-0.20700000000000074,-0.14499999999999602
8,4,False,26,-0.16599999999999682,-0.20199999999999818
7,4,False,26,-0.21399999999999864,0.14800000000001035
5,4,False,25,-0.1910000000000025,0.1670000000000016
10,2,False,25,-0.19599999999999795,-0.15800000000000125
10,3,False,25,-0.16599999999999682,0.18999999999999773
7,3,False,24,-0.1280000000000001,0.21300000000000807
4,3,False,27,-0.27300000000000324,-0.0030000000000001137
3,3,False,27,-0.2710000000000008,-0.0030000000000001137
2,3,False,26,-0.16899999999999693,-0.19899999999999807
0,3,False,25,-0.2190000000000012,-0.12599999999999056
3,1,False,23,-0.21699999999999875,0.10000000000000853
2,2,False,26,-0.1839999999999975,0.1869999999999976
5,3,False,28,-0.22699999999999676,-0.16799999999999216
3,3,False,25,-0.14099999999999824,-0.20699999999999363
0,3,False,37,-0.32200000000000273,-0.19499999999999318
0,2,False,25,-0.18299999999999983,-0.1769999999999925
0,1,False,24,-0.1559999999999988,-0.18899999999999295
4,2,False,25,-0.19899999999999807,0.15900000000000603
3,2,False,24,-0.14800000000000324,-0.19199999999999307
2,4,False,26,-0.2629999999999981,-0.03900000000000148
0,4,False,28,-0.2120000000000033,-0.1839999999999975
6,1,False,25,-0.2149999999999963,-0.14099999999999113
3,1,False,25,-0.13000000000000256,0.22299999999999898
4,3,False,24,-0.20700000000000074,-0.12999999999999545
5,4,False,25,-0.18599999999999994,0.1770000000000067
5,1,False,24,-0.21999999999999886,0.11200000000000898
2,1,False,26,-0.2629999999999981,0.0030000000000001137
2,4,False,24,-0.18099999999999739,-0.16400000000000148
6,2,False,25,-0.2010000000000005,-0.15099999999999625
9,3,False,24,-0.10999999999999943,0.21699999999999875
11,4,False,25,-0.14000000000000057,-0.21699999999999875
0,4,False,25,-0.25500000000000256,0.005000000000009663
1,7,False,25,-0.25,-0.006000000000000227
8,1,False,24,-0.18099999999999739,0.17100000000000648
0,2,False,25,-0.1869999999999976,0.17600000000000193
